FAC_NO,FAC_NAME,YEAR_QTR,BEG_DATE,END_DATE,OP_STATUS,COUNTY_NAME,HSA,HFPA,TYPE_CNTRL,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,LIC_BEDS,AVL_BEDS,STF_BEDS,DIS_MCAR,DIS_MCAR_MC,DIS_MCAL,DIS_MCAL_MC,DIS_CNTY,DIS_CNTY_MC,DIS_THRD,DIS_THRD_MC,DIS_INDGNT,DIS_OTH,DIS_TOT,DIS_LTC,DAY_MCAR,DAY_MCAR_MC,DAY_MCAL,DAY_MCAL_MC,DAY_CNTY,DAY_CNTY_MC,DAY_THRD,DAY_THRD_MC,DAY_INDGNT,DAY_OTH,DAY_TOT,DAY_LTC,VIS_MCAR,VIS_MCAR_MC,VIS_MCAL,VIS_MCAL_MC,VIS_CNTY,VIS_CNTY_MC,VIS_THRD,VIS_THRD_MC,VIS_INDGNT,VIS_OTH,VIS_TOT,GRIP_MCAR,GRIP_MCAR_MC,GRIP_MCAL,GRIP_MCAL_MC,GRIP_CNTY,GRIP_CNTY_MC,GRIP_THRD,GRIP_THRD_MC,GRIP_INDGNT,GRIP_OTH,GRIP_TOT,GROP_MCAR,GROP_MCAR_MC,GROP_MCAL,GROP_MCAL_MC,GROP_CNTY,GROP_CNTY_MC,GROP_THRD,GROP_THRD_MC,GROP_INDGNT,GROP_OTH,GROP_TOT,BAD_DEBT,CADJ_MCAR,CADJ_MCAR_MC,CADJ_MCAL,CADJ_MCAL_MC,DISP_855,CADJ_CNTY,CADJ_CNTY_MC,CADJ_THRD,CADJ_THRD_MC,CHAR_HB,CHAR_OTH,SUB_INDGNT,TCH_ALLOW,TCH_SUPP,DED_OTH,DED_TOT,CAP_MCAR,CAP_MCAL,CAP_CNTY,CAP_THRD,CAP_TOT,NET_MCAR,NET_MCAR_MC,NET_MCAL,NET_MCAL_MC,NET_CNTY,NET_CNTY_MC,NET_THRD,NET_THRD_MC,NET_INDGNT,NET_OTH,NET_TOT,OTH_OP_REV,TOT_OP_EXP,PHY_COMP,NONOP_REV,DIS_PIPS,DAY_PIPS,EXP_PIPS,EXP_POPS,CAP_EXP,FIX_ASSETS,DISP_TRNFR,DIS_TOT_CC,PAT_DAY_TOT_CC,TOT_OUT_VIS_CC,GROS_INPAT_REV_CC,GROS_OUTPAT_REV_CC,CONTR_ADJ_CC,OTHR_DEDUCT_CC,CAP_PREM_REV_CC,NET_PAT_REV_CC,QA_FEES,QA_SUPPL_PAY,MNGD_CARE_QA_PAY,Quarter
106364231,ARROWHEAD REGIONAL MEDICAL CENTER,20192,43469,06/30/2019,Open,San Bernardino,12 - Inland Counties,1209,City/County,Comparable,Teaching,909-580-1000,400 N. PEPPER AVENUE,COLTON,92324,WILLIAM GILBERT,456,436,368,589,0,1888,2000,0,0,199,0,170,5,4851,0,4645,0,14291,8762,0,0,1026,0,1311,24,30059,0,13670,0,52477,11463,0,0,2000,0,6803,130,86543,65202113,0,78689346,80823228,0,0,19804747,0,10034296,183694,254737424,28402577,0,62952390,44840262,0,0,7409058,0,19545771,373504,163523562,498820,68522783,0,87037985,118588905,-20169749,0,0,18489747,0,0,26480914,0,0,0,0,299449405,0,0,0,0,0,25081907,0,74773500,7074585,0,0,8724058,0,3099153,58378,118811581,20624833,146529857,0,20139767,0,0,0,0,2587796,331325163,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 2
106400683,ATASCADERO STATE HOSPITAL,20192,43469,06/30/2019,Open,San Luis Obispo,08 - Mid-Coast,801,State,State Hospitals,,805-468-2000,10333 EL CAMINO REAL,ATASCADERO,93422,JON MORALES,1275,1159,1159,16,0,0,0,0,0,0,0,0,356,372,0,83860,0,0,0,0,0,0,0,0,18224,102084,0,0,0,0,0,0,0,0,0,0,0,0,42907936,0,0,0,0,0,0,0,0,9324825,52232761,0,0,0,0,0,0,0,0,0,0,0,0,657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657,0,0,0,0,0,42907279,0,0,0,0,0,0,0,0,9324825,52232104,0,79646128,0,27414024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 2
106494048,AURORA BEHAVIORAL HEALTHCARE - SANTA ROSA,20192,43469,06/30/2019,Open,Sonoma,03 - North Bay,401,Investor - Corp.,Comparable,,707-800-7700,1287 FULTON ROAD,SANTA ROSA,95401,SUSAN ROSE,95,95,78,104,8,298,0,131,0,3,248,0,1,793,0,1361,102,2563,0,1344,0,22,1674,0,6,7072,0,346,65,0,6,3,0,104,630,0,25,1179,2997000,224650,5645725,0,2960250,0,48475,3689025,0,13225,15578350,206325,40950,0,3150,1575,0,58625,362950,0,14700,688275,0,1407540,123860,2340766,1575,0,1383322,0,51047,1353869,0,0,0,0,0,7086,6669065,0,0,0,0,0,1795785,141740,3304959,1575,1578503,0,56053,2698106,0,20839,9597560,481401,9963734,1215804,-1088,0,0,0,0,66245,302690,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 2
106190163,AURORA CHARTER OAK,20192,43469,06/30/2019,Open,Los Angeles,11 - Los Angeles,915,Investor - Corp.,Comparable,,626-966-1632,1161 EAST COVINA BOULEVARD,COVINA,91724,TODD SMITH,134,134,128,175,179,252,0,464,0,35,435,0,10,1550,0,2038,1545,1641,0,3323,0,358,2690,0,41,11636,0,791,609,0,0,0,0,0,1596,0,20,3016,3061450,2322950,2467800,0,4995975,0,537925,4075025,0,61675,17522800,377440,298080,0,0,0,0,0,772480,0,8960,1456960,0,1489261,1241382,1251627,0,0,2825760,0,236730,1769281,0,0,0,0,0,38978,8853019,0,0,0,0,0,1949629,1379648,1216173,0,2170215,0,301195,3078224,0,31657,10126741,10843,9602414,289940,356427,0,0,0,0,321549,3168113,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 2
106190462,AURORA LAS ENCINAS HOSPITAL,20192,43469,06/30/2019,Open,Los Angeles,11 - Los Angeles,911,Investor - Corp.,Comparable,,626-795-9901,2900 EAST DEL MAR BOULEVARD,PASADENA,91107,TODD SMITH,118,118,71,167,66,19,2,79,0,341,463,0,20,1157,0,1366,497,103,3,316,0,1320,2640,0,138,6383,0,292,22,0,0,0,0,132,1720,0,118,2284,2053150,748450,155025,4525,476200,0,1989500,4003300,0,207450,9637600,142400,10080,0,0,0,0,91840,839680,0,52660,1136660,0,956754,252597,73449,1802,0,230977,0,670608,1883331,0,0,0,0,0,120947,4190465,0,0,0,0,0,1238796,505933,81576,2723,245223,0,1410732,2959649,0,139163,6583795,23519,6906171,299228,448698,0,0,0,0,90897,3489711,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 2
106374024,AURORA SAN DIEGO,20192,43469,06/30/2019,Open,San Diego,14 - San Diego/Imperial,1412,Investor - Corp.,Comparable,,858-675-4200,11878 AVENUE OF INDUSTRY,SAN DIEGO,92128,ALAIN AZCONA,101,84,84,37,41,5,0,6,0,228,374,0,2,693,0,346,435,47,0,32,0,4496,2208,0,9,7573,0,157,147,0,0,0,0,1022,2169,0,8,3503,624075,784525,84900,0,55225,0,8145750,3999925,0,16250,13710650,76640,69760,0,0,0,0,498240,1187680,0,5440,1837760,0,357248,399575,34168,0,0,41272,0,3155704,2427063,0,0,0,0,0,10014,6425044,0,0,0,0,0,343467,454710,50732,0,13953,0,5488286,2760542,0,11676,9123366,8959,6920876,169964,-1092,0,0,0,0,16037,781551,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 2
106560203,AURORA VISTA DEL MAR HOSPITAL,20192,43469,06/30/2019,Open,Ventura,10 - Santa Barbara/Ventura,809,Investor - Corp.,Comparable,,805-653-6434,801 SENECA STREET,VENTURA,93001,JENIFER NYHUIS,87,42,42,73,26,146,0,27,0,34,272,1,4,583,0,681,275,832,0,183,0,401,1404,4,19,3799,0,99,99,0,0,10,0,54,816,0,12,1090,1093557,441925,1336332,0,293775,0,643450,2255535,6400,30451,6101425,56560,56860,0,0,5815,0,31760,463425,0,6860,621280,0,496340,207347,710377,0,-54949,156720,0,221061,1092042,0,6400,0,0,0,13672,2849010,0,0,0,0,0,653777,291438,680904,0,142870,0,454149,1626918,0,23639,3873695,9880,4888043,144558,-753,0,0,0,0,710658,6635289,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 2
106154044,BAKERSFIELD BEHAVIORAL HEALTHCARE HOSPITAL,20192,43469,06/30/2019,Open,Kern,09 - Central,617,Non Profit Corp.,Comparable,,661-398-1800,5201 WHITE LANE,BAKERSFIELD,93309,EUGINE SUKSI,90,90,55,123,24,170,0,176,0,13,229,0,1,736,0,851,168,1286,0,1234,0,69,1336,0,2,4946,0,95,33,0,0,0,0,76,389,0,0,593,1704950,336625,2576300,0,2472400,0,138275,2677650,0,4025,9910225,51275,16625,0,0,0,0,43400,203700,0,0,315000,0,1024591,170457,1503494,0,0,1469111,0,87804,1411972,0,0,0,0,0,2223,5669652,0,0,0,0,0,731634,182793,1072806,0,1003289,0,93871,1469378,0,1802,4555573,11895,5425108,403633,-587,0,0,0,0,45131,541531,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 2
106154101,BAKERSFIELD HEART HOSPITAL,20192,43469,06/30/2019,Open,Kern,09 - Central,617,Investor - Corp.,Comparable,,661-316-6000,3001 SILLECT AVENUE,BAKERSFIELD,93308,MICHELLE OXFORD,47,47,47,446,89,5,77,0,0,80,0,0,17,714,0,1840,369,22,318,0,0,330,0,0,70,2949,0,1766,318,52,530,0,0,663,0,0,380,3709,33191267,6653875,401217,5726954,0,0,5958561,0,0,1258665,53190539,24233659,4361497,711492,7268142,0,0,9091629,0,0,5217842,50884261,739438,50821795,8468679,758627,12142080,0,0,0,10739640,0,0,0,0,0,0,1808703,85478962,0,0,0,0,0,6233412,2457961,317110,749495,0,0,4229211,0,0,4608649,18595838,126961,18193536,0,108721,0,0,0,0,1023149,6305744,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 2
106150722,BAKERSFIELD MEMORIAL HOSPITAL,20192,43469,06/30/2019,Open,Kern,09 - Central,617,Non Profit Corp.,Comparable,,661-327-4647,420 34TH STREET,BAKERSFIELD,93301,JON VAN BOENING,421,398,398,912,566,470,1448,0,0,78,763,11,95,4343,0,3764,2246,3277,4338,0,0,255,2434,38,294,16646,0,7873,2100,3482,17105,0,0,463,6350,1305,437,39115,81271441,54282809,45444788,72476008,0,0,5496598,51239788,716185,5696779,316624396,51350968,23650484,10579753,66223049,0,0,2825177,44010674,2520152,1547761,202708018,1286775,115369343,65594407,41015125,108726288,0,0,0,7845639,53527725,0,4693359,0,0,0,8128681,406187342,9917469,0,0,5070427,14987896,16755241,22177181,13031626,29778259,0,0,440968,46131072,0,-181379,128132968,747980,120062135,0,5469923,0,0,0,0,3832998,154421599,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 2
106364121,BALLARD REHABILITATION HOSPITAL,20192,43469,06/30/2019,Open,San Bernardino,12 - Inland Counties,1209,Investor - Ptnr.,Comparable,,909-473-1200,1760 WEST 16TH STREET,SAN BERNARDINO,92411,MARY HUNT,60,60,60,67,38,40,53,0,0,39,0,0,0,237,0,927,758,586,758,0,0,800,0,0,0,3829,0,440,362,25,714,0,0,1547,0,0,0,3088,2953743,1892560,1771656,2195320,0,0,2316279,0,0,0,11129558,198543,132313,5896,196080,0,0,610223,0,0,0,1143055,199905,1256168,915596,809963,753650,0,0,0,1417184,0,0,0,0,0,0,0,5352466,0,0,0,0,0,1696213,1109277,967589,1637750,0,0,1509318,0,0,0,6920147,139637,4669520,0,0,0,0,0,0,8055,450306,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 2
106184008,BANNER LASSEN MEDICAL CENTER,20192,43469,06/30/2019,Open,Lassen,01 - Northern California,213,Non Profit Corp.,Comparable,Rural,530-252-2000,1800 SPRING RIDGE DRIVE,SUSANVILLE,96130,SANDY DUGGER,25,25,25,99,0,87,0,0,0,87,0,2,3,278,0,380,0,223,0,0,0,294,0,13,10,920,0,2835,32,2008,0,0,0,2927,0,172,96,8070,2026144,0,2037023,0,0,0,2122807,0,46009,71185,6303168,5765298,76759,4124637,0,0,0,5853281,0,203546,102170,16125691,900516,4984389,55775,2387610,0,0,0,0,3413673,0,0,149637,0,0,0,109232,12000832,0,0,0,0,0,2452351,19571,3770785,0,0,0,4080987,0,45540,58793,10428027,6897,8531324,950769,0,0,0,0,0,1020776,17088827,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 2
106190052,BARLOW RESPIRATORY HOSPITAL,20192,43469,06/30/2019,Open,Los Angeles,11 - Los Angeles,925,Non Profit Corp.,Comparable,,213-250-4200,2000 STADIUM WAY,LOS ANGELES,90026,AMIT MOHAN,105,105,105,190,10,14,10,0,0,6,9,0,0,239,0,4720,442,459,381,0,0,241,433,0,0,6676,0,0,0,0,0,0,0,0,0,0,0,0,85049745,8097831,8150889,7979055,0,0,3683251,6761975,0,0,119722746,0,0,0,0,0,0,0,0,0,0,0,232352,73381447,7217748,7400092,7260619,0,0,0,2856712,5628590,0,0,0,0,0,0,103977560,0,0,0,0,0,11668298,880083,750797,718436,0,0,594187,1133385,0,0,15745186,175922,16082260,0,0,0,0,0,0,1702452,9487777,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 2
106364430,BARSTOW COMMUNITY HOSPITAL,20192,43469,06/30/2019,Open,San Bernardino,12 - Inland Counties,1213,Investor - Corp.,Comparable,Rural,760-957-3221,820 EASTREET MOUNTAIN VIEW STREET,BARSTOW,92311,KOLBE SHERIDAN,30,30,30,118,97,81,123,0,0,34,26,0,6,485,0,361,358,210,409,0,0,90,89,0,9,1526,0,1398,1486,2362,3261,0,0,388,906,0,202,10003,9982757,8467318,6756496,8257940,0,0,1414140,2865031,0,1066942,38810624,13059702,6933626,14533057,23711830,0,0,8514898,9019960,0,3362982,79136055,3235438,20916674,14090456,18096694,30813289,0,0,0,5629593,8045519,0,0,0,0,0,1565356,102393019,0,0,0,0,0,1759730,1084825,2643057,957337,0,0,3559091,3178324,0,2371296,15553660,7085,9730262,0,0,0,0,0,0,159559,56555421,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 2
106090793,BARTON MEMORIAL HOSPITAL,20192,43469,06/30/2019,Open,El Dorado,02 - Golden Empire,306,Non Profit Corp.,Comparable,Rural,530-541-3420,2170 SOUTH AVENUE,SOUTH LAKE TAHOE,96150,CLINT PURVANCE,111,111,111,170,28,34,77,0,0,20,114,20,11,474,34,682,187,96,244,0,0,36,321,38,21,1625,4992,4784,457,697,3175,0,0,774,4482,311,748,15428,15651793,3934570,4198206,4775839,0,0,1147102,7433478,991142,501473,38633603,19783472,2757705,3094894,12904434,0,0,6213991,23489768,2436807,2385174,73066245,1343430,31183034,5755356,6272066,15381838,0,0,0,3091659,9276974,0,1536397,0,0,0,272524,74113278,0,0,0,0,0,4252231,936919,1021034,2298435,0,0,2926004,21646272,3427949,1077726,37586570,7531989,44322347,0,3450723,0,0,0,0,1507176,102909911,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 2
106361110,BEAR VALLEY COMMUNITY HOSPITAL,20192,43469,06/30/2019,Open,San Bernardino,12 - Inland Counties,1217,District,Comparable,Rural,909-866-6501,41870 GARSTIN DRIVE,BIG BEAR LAKE,92315,JOHN P. FRIEL,30,30,26,18,9,5,0,0,0,6,0,0,1,39,2,264,34,1201,0,0,0,110,0,0,3,1612,1469,2434,951,7360,311,0,0,1813,120,0,555,13544,373915,218202,577647,0,0,0,131913,0,0,13540,1315217,2211022,1595794,3494784,880613,0,0,2251844,347953,0,468281,11250291,106001,1750842,797698,2508445,704490,-150673,0,0,1191879,167017,0,0,0,0,0,178708,7254407,0,0,0,0,0,834095,1016298,1714659,176123,0,0,1191878,180936,0,197112,5311101,228808,6551073,0,978802,0,0,0,0,251229,8644372,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 2
106190081,BEVERLY HOSPITAL,20192,43469,06/30/2019,Open,Los Angeles,11 - Los Angeles,919,Non Profit Corp.,Comparable,,323-726-1222,309 WEST BEVERLY BOULEVARD,MONTEBELLO,90640,ALICE CHENG,202,167,120,494,537,245,1251,0,0,18,251,3,53,2852,0,2611,1804,855,3966,0,0,84,767,7,97,10191,0,1380,1642,1009,4113,0,0,288,1822,33,1074,11361,19720760,18636308,6418987,26937703,0,0,148180,7435419,48834,1219273,80565464,6646544,9604730,2537182,12522673,0,0,501769,6586472,140404,2148644,40688418,2891886,19455729,20595260,-1185389,33471962,-1625403,0,0,400084,10342045,0,189238,0,0,0,703664,85239076,181979,15579936,0,0,15761915,6911575,7827757,11766961,21568350,0,0,249865,3679846,0,-227633,51776721,104744,51795503,1244153,205642,0,0,0,0,3658031,92177098,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 2
106190020,BHC ALHAMBRA HOSPITAL,20192,43469,06/30/2019,Open,Los Angeles,11 - Los Angeles,913,Investor - Corp.,Comparable,,626-286-1191,4619 ROSEMEAD BOULEVARD,ROSEMEAD,91770,MARGARET MINNICK,97,97,97,76,25,272,0,0,0,126,941,4,0,1444,0,824,202,1409,0,0,0,1037,4901,15,0,8388,0,3563,0,0,0,0,0,416,618,22,0,4619,1400800,343400,2395300,0,0,0,1762900,8335368,25500,0,14263268,1887740,0,0,0,0,0,213122,525391,12322,0,2638575,191537,1611690,165223,1354144,0,0,0,0,592996,3137524,0,37822,0,0,0,0,7090936,0,0,0,0,0,1644757,174766,1021232,0,0,0,1356550,5613602,0,0,9810907,5485,6560017,225145,71603,0,0,0,0,12601,7953454,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 2
106044006,BUTTE COUNTY MENTAL HEALTH - PHF,20192,43469,06/30/2019,Open,Butte,01 - Northern California,219,City/County,Psychiatric Health Facilities,,530-891-2775,592 RIO LINDO AVENUE,CHICO,95926,SCOTT KENNELLY,16,16,16,0,0,0,0,0,0,66,0,0,0,66,0,0,0,0,0,0,0,1318,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448158,0,0,0,448158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-464,0,0,0,0,0,0,0,0,0,0,-464,0,0,0,0,0,0,0,0,0,0,0,448622,0,0,0,448622,0,1313104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 2
106190125,CALIFORNIA HOSPITAL MEDICAL CENTER,20192,43469,06/30/2019,Open,Los Angeles,11 - Los Angeles,925,Non Profit Corp.,Comparable,,213-748-2411,1401 SOUTH GRAND AVENUE,LOS ANGELES,90015,JULIE SPRENGEL,318,243,221,403,346,904,2520,0,0,31,240,58,53,4555,0,1781,1452,4694,9291,0,0,119,834,163,149,18483,0,1227,1256,5035,14954,0,0,348,1439,1079,831,26169,21859199,23906286,59197547,117897201,0,0,5787059,11849087,703215,643778,241843372,8314558,8140955,24473836,72791270,0,0,1584947,9627037,3647448,2807274,131387325,5603214,22417636,23998037,60615599,154103341,-12671688,0,0,4820316,10180951,0,8838046,0,0,0,2616815,280522267,696707,23509434,0,0,24206141,6850371,8614080,28651622,59552412,0,0,2428454,10163062,0,654570,116914571,5761846,114006448,0,619213,0,0,0,0,11985758,98983292,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 2
106384202,CALIFORNIA PACIFIC MEDICAL CENTER - MISSION BERNAL CAMPUS,20192,43469,06/30/2019,Open,San Francisco,04 - West Bay,423,Non Profit Corp.,Comparable,,415-600-6000,3555 CESAR CHAVEZ STREET,SAN FRANCISCO,94110,"WARREN BROWNER, MD",120,120,86,486,212,110,188,0,0,27,281,50,5,1359,0,2516,1411,565,1047,0,0,77,797,254,25,6692,0,796,321,589,2028,0,0,134,1513,696,0,6077,38740878,16943089,6817069,13050638,0,0,1639850,15590421,3031652,257674,96071271,8527198,3966352,2645460,9913696,0,0,1050486,14486442,3550869,0,44140503,1746669,37621293,16020061,3946512,19161500,-1349,0,0,1544210,12263646,0,6582521,0,0,0,0,98885063,0,0,0,0,0,8797037,4849535,5515969,3802834,0,0,1111010,17250324,0,2,41326711,274674,57236526,0,566340,0,0,0,0,2417281,486322272,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 2
106384176,CALIFORNIA PACIFIC MEDICAL CENTER - VAN NESS CAMPUS,20192,43469,06/30/2019,Open,San Francisco,04 - West Bay,423,Non Profit Corp.,Comparable,,415-600-6000,1101 VAN NESS AVENUE,SAN FRANCISCO,94109,"WARREN BROWNER, MD",453,453,367,1467,482,271,614,0,0,162,1929,27,37,4989,0,9738,2839,2621,4062,0,0,1037,8724,116,158,29295,0,5823,2200,783,4919,0,0,890,10917,648,3120,29300,270680039,79293606,56984423,108244634,0,0,31627614,278361751,2982138,3742632,831916837,138220381,54342363,5428670,50339574,0,0,14165889,201714706,5825202,26996121,497032906,5860084,256957872,126986162,47166551,149525776,0,0,0,30755043,223131084,0,8807340,0,0,0,26645104,875835016,0,12282150,0,9958924,22241074,149280007,6681197,15233264,21338280,0,0,14098795,265453182,0,3271076,475355801,10452567,376394550,0,13009064,0,0,0,0,84229713,2420533853,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 2
106190155,CALIFORNIA REHABILITATION INSTITUTE,20192,43469,06/30/2019,Open,Los Angeles,11 - Los Angeles,927,Investor - Corp.,Comparable,,424-522-7100,2070 CENTURY PARK EAST,LOS ANGELES,90067,SCOTT ROTSTED,138,138,125,532,54,0,4,0,0,182,0,0,3,775,0,7073,853,0,51,0,0,2905,0,0,55,10937,0,0,0,0,0,0,0,0,0,0,0,0,46191685,5673177,0,273591,0,0,19484449,0,0,325598,71948500,0,0,0,0,0,0,0,0,0,0,0,211266,32569980,4195596,0,219187,0,0,0,6532548,0,0,0,0,0,0,122798,43851375,0,0,0,0,0,13552500,1460250,0,54404,0,0,12830856,0,0,199115,28097125,30461,23610294,0,0,0,0,0,0,85598,6499730,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 2
106364050,CANYON RIDGE HOSPITAL,20192,43469,06/30/2019,Open,San Bernardino,12 - Inland Counties,1207,Investor - Corp.,Comparable,,909-590-3700,5353 G STREET,CHINO,91710,STEPHANIE BERNIER,106,106,106,185,119,180,0,0,0,321,609,12,0,1426,0,2423,1189,755,0,0,0,1765,3110,43,0,9285,0,1221,604,0,0,0,0,329,804,0,0,2958,4361400,2140200,1359000,0,0,0,3177000,5603750,77400,0,16718750,899820,433200,0,0,0,0,263880,618960,0,0,2215860,301980,2593292,1322362,734724,0,0,0,0,1874185,2930383,0,77400,0,0,0,0,9834326,0,0,0,0,0,2584230,1210900,603656,0,0,0,1515969,3185529,0,0,9100284,4763,5379331,148262,14559,0,0,0,0,2799778,18171324,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 2
106190137,CASA COLINA HOSPITAL AND CENTER FOR HEALTH CARE,20192,43469,06/30/2019,Open,Los Angeles,11 - Los Angeles,917,Non Profit Corp.,Comparable,,909-596-7733,255 EAST BONITA AVENUE,POMONA,91767,FELICE L LOVERSO,99,99,99,300,43,10,43,0,0,127,87,0,2,612,0,2805,391,148,443,0,0,1588,1128,0,13,6516,0,8671,1530,234,1582,0,0,9884,4698,0,1967,28566,16305693,3901658,478504,2472826,0,0,9353476,6714753,0,114560,39341470,5604940,1164083,103246,1903651,0,0,8183582,3314041,0,996354,21269897,-145017,13210684,655275,511149,2669390,0,0,0,14818398,9887330,0,0,0,0,0,218317,41825526,0,0,0,0,0,8699949,4410466,70601,1707087,0,0,2718660,141464,0,1037614,18785841,295836,19054361,0,742247,0,0,0,0,1076437,79218895,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 2
106190045,CATALINA ISLAND MEDICAL CENTER,20192,43469,06/30/2019,Open,Los Angeles,11 - Los Angeles,933,Non Profit Corp.,Comparable,Rural,310-510-0700,100 FALLS CANYON ROAD,AVALON,90704,JASON PARET,12,12,12,5,0,1,0,0,0,0,0,0,0,6,0,141,0,562,0,0,0,0,0,0,0,703,0,1085,0,1098,0,0,0,1732,0,0,305,4220,390995,0,652147,0,0,0,0,0,0,0,1043142,1213800,0,801604,0,0,0,2233715,0,0,231076,4480195,377949,204311,0,853141,0,0,0,0,1408516,0,0,34962,0,0,0,0,2878879,0,0,0,0,0,1400484,0,600610,0,0,0,825199,0,0,-181835,2644458,133027,2899008,0,0,0,0,0,0,540431,2363645,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 2
106190500,CEDARS-SINAI MARINA DEL REY HOSPITAL,20192,43469,06/30/2019,Open,Los Angeles,11 - Los Angeles,927,Non Profit Corp.,Comparable,,310-448-7800,4650 LINCOLN BOULEVARD,MARINA DEL REY,90292,JEFF SMITH,103,103,75,462,149,65,66,0,0,67,340,0,34,1183,0,1801,560,249,380,0,0,159,822,0,76,4047,0,2280,769,679,2532,0,0,766,4482,60,1029,12597,37603887,10898371,4273802,6883469,0,0,5943931,26685796,0,1878049,94167305,15029329,6566422,3090531,10823488,0,0,3664687,27053235,232054,4177939,70637685,2637839,41309385,13773194,9801218,15209682,0,0,0,6260823,32498386,0,232054,0,0,0,8805582,130528163,0,0,0,0,0,10029440,3165857,-2737756,1373677,0,0,2977784,19115906,0,351919,34276827,875290,35688055,0,0,0,0,0,0,459666,33052109,0,0,0,0,0,0,0,0,0,0,1349443,3520855,0,Qtr 2
106190555,CEDARS-SINAI MEDICAL CENTER,20192,43469,06/30/2019,Open,Los Angeles,11 - Los Angeles,925,Non Profit Corp.,Comparable,Teaching,310-423-5000,8700 BEVERLY BOULEVARD,LOS ANGELES,90048,THOMAS M. PRISELAC,886,885,885,5371,825,537,680,0,0,299,4645,0,225,12582,0,30447,4640,3886,4469,0,0,1221,21448,0,770,66881,0,71056,12165,7001,7286,0,0,4561,96007,406,23314,221796,1319198942,230768331,168274014,183489253,0,0,53079142,927189019,0,44248843,2926247544,683981331,106957109,68628586,69063979,0,0,23675872,719537659,1240642,55412788,1728497966,47568603,1751001860,282059848,176285915,198538308,0,0,0,57053456,1089366308,0,7141955,0,0,0,164778176,3773794429,6158864,0,0,0,6158864,209985483,55377963,56684356,49376948,0,0,15179068,494666700,0,5839427,887109945,118824321,780833450,0,121878524,0,0,0,0,21016515,2266214995,0,0,0,0,0,0,0,0,0,0,24294147,39157351,0,Qtr 2
106190148,CENTINELA HOSPITAL MEDICAL CENTER,20192,43469,06/30/2019,Open,Los Angeles,11 - Los Angeles,929,Investor - Corp.,Comparable,,310-673-4660,555 EAST HARDY STREET,INGLEWOOD,90301,MOHAMMAD NASER,362,362,168,1247,552,442,1325,0,0,232,0,2,145,3945,0,5530,1905,2146,4731,0,0,722,0,15,224,15273,0,1440,839,1147,5551,0,2,1712,0,195,1624,12510,85056778,32160775,31753245,76017080,0,0,12643076,0,218144,3386297,241235395,8121097,4695228,4331722,19982034,0,475,5748832,0,800350,3823107,47502845,4628544,72799240,30060595,28280226,88389088,-998029,0,475,10946624,0,0,926350,0,0,0,2561673,237594786,0,0,0,0,0,20378635,6795408,8802770,7610027,0,0,7445283,0,92143,19188,51143454,1225202,61805213,0,-221542,0,0,0,0,1723425,156333529,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 2
